Time Stamp,Time Zone,Name,PTID,Load
10/11/16 7:45,EDT,DUNWOD,61760,638.3
10/11/16 7:45,EDT,GENESE,61753,1117.8
10/11/16 7:45,EDT,HUD VL,61758,1029.4
10/11/16 7:45,EDT,LONGIL,61762,2126.8
10/11/16 7:45,EDT,MHK VL,61756,939.4
10/11/16 7:45,EDT,MILLWD,61759,271.4
10/11/16 7:45,EDT,N.Y.C.,61761,5368.8
10/11/16 7:45,EDT,NORTH,61755,514.5
10/11/16 7:45,EDT,WEST,61752,1764.2
10/11/16 7:50,EDT,CAPITL,61757,1415.4
10/11/16 7:50,EDT,CENTRL,61754,1870.6
10/11/16 7:50,EDT,DUNWOD,61760,637.6
10/11/16 7:50,EDT,GENESE,61753,1115.7
10/11/16 7:50,EDT,HUD VL,61758,1021.6
10/11/16 7:50,EDT,LONGIL,61762,2127.6
10/11/16 7:50,EDT,MHK VL,61756,949.2
10/11/16 7:50,EDT,MILLWD,61759,288.8
10/11/16 7:50,EDT,N.Y.C.,61761,5393.3
10/11/16 7:50,EDT,NORTH,61755,506.7
10/11/16 7:50,EDT,WEST,61752,1775
10/11/16 7:55,EDT,CAPITL,61757,1419
10/11/16 7:55,EDT,CENTRL,61754,1877.2
10/11/16 7:55,EDT,DUNWOD,61760,646.4
10/11/16 7:55,EDT,GENESE,61753,1119.8
10/11/16 7:55,EDT,HUD VL,61758,1039.5
10/11/16 7:55,EDT,LONGIL,61762,2127.3
10/11/16 7:55,EDT,MHK VL,61756,943.8
10/11/16 7:55,EDT,MILLWD,61759,281.2
10/11/16 7:55,EDT,N.Y.C.,61761,5453.3
10/11/16 7:55,EDT,NORTH,61755,509.8
10/11/16 7:55,EDT,WEST,61752,1760
10/11/16 8:00,EDT,CAPITL,61757,1414.7
10/11/16 8:00,EDT,CENTRL,61754,1860
10/11/16 8:00,EDT,DUNWOD,61760,639.7
10/11/16 8:00,EDT,GENESE,61753,1120.2
10/11/16 8:00,EDT,HUD VL,61758,1018.2
10/11/16 8:00,EDT,LONGIL,61762,2120.1
10/11/16 8:00,EDT,MHK VL,61756,954.1
10/11/16 8:00,EDT,MILLWD,61759,283.6
10/11/16 8:00,EDT,N.Y.C.,61761,5502.8
10/11/16 8:00,EDT,NORTH,61755,516.5
10/11/16 8:00,EDT,WEST,61752,1771.1
10/11/16 8:05,EDT,CAPITL,61757,1412.5
10/11/16 8:05,EDT,CENTRL,61754,1870.6
10/11/16 8:05,EDT,DUNWOD,61760,641.3
10/11/16 8:05,EDT,GENESE,61753,1129.6
10/11/16 8:05,EDT,HUD VL,61758,1046
10/11/16 8:05,EDT,LONGIL,61762,2142.4
10/11/16 8:05,EDT,MHK VL,61756,945.9
10/11/16 8:05,EDT,MILLWD,61759,287.7
10/11/16 8:05,EDT,N.Y.C.,61761,5515.9
10/11/16 8:05,EDT,NORTH,61755,523.9
10/11/16 8:05,EDT,WEST,61752,1777.3
10/11/16 8:10,EDT,CAPITL,61757,1421.5
10/11/16 8:10,EDT,CENTRL,61754,1883.4
10/11/16 8:10,EDT,DUNWOD,61760,638.4
10/11/16 8:10,EDT,GENESE,61753,1137.1
10/11/16 8:10,EDT,HUD VL,61758,1053.3
10/11/16 8:10,EDT,LONGIL,61762,2137.8
10/11/16 8:10,EDT,MHK VL,61756,949.7
10/11/16 8:10,EDT,MILLWD,61759,273.7
10/11/16 8:10,EDT,N.Y.C.,61761,5532.2
10/11/16 8:10,EDT,NORTH,61755,509.6
10/11/16 8:10,EDT,WEST,61752,1764.6
10/11/16 8:15,EDT,CAPITL,61757,1427.2
10/11/16 8:15,EDT,CENTRL,61754,1920.8
10/11/16 8:15,EDT,DUNWOD,61760,644.6
10/11/16 8:15,EDT,GENESE,61753,1140.2
10/11/16 8:15,EDT,HUD VL,61758,1051.9
10/11/16 8:15,EDT,LONGIL,61762,2136.7
10/11/16 8:15,EDT,MHK VL,61756,950
10/11/16 8:15,EDT,MILLWD,61759,275.7
10/11/16 8:15,EDT,N.Y.C.,61761,5564.4
10/11/16 8:15,EDT,NORTH,61755,522.2
10/11/16 8:15,EDT,WEST,61752,1764.1
10/11/16 8:20,EDT,CAPITL,61757,1424.5
10/11/16 8:20,EDT,CENTRL,61754,1890.5
10/11/16 8:20,EDT,DUNWOD,61760,637.2
10/11/16 8:20,EDT,GENESE,61753,1142
10/11/16 8:20,EDT,HUD VL,61758,1032.5
10/11/16 8:20,EDT,LONGIL,61762,2150.2
10/11/16 8:20,EDT,MHK VL,61756,950.6
10/11/16 8:20,EDT,MILLWD,61759,283.1
10/11/16 8:20,EDT,N.Y.C.,61761,5637
10/11/16 8:20,EDT,NORTH,61755,528.8
10/11/16 8:20,EDT,WEST,61752,1785.5
10/11/16 8:25,EDT,CAPITL,61757,1411.3
10/11/16 8:25,EDT,CENTRL,61754,1833.3
10/11/16 8:25,EDT,DUNWOD,61760,637
10/11/16 8:25,EDT,GENESE,61753,1143.2
10/11/16 8:25,EDT,HUD VL,61758,1052.6
10/11/16 8:25,EDT,LONGIL,61762,2163.7
10/11/16 8:25,EDT,MHK VL,61756,947.6
10/11/16 8:25,EDT,MILLWD,61759,290.3
10/11/16 8:25,EDT,N.Y.C.,61761,5618.1
10/11/16 8:25,EDT,NORTH,61755,510.3
10/11/16 8:25,EDT,WEST,61752,1773.8
10/11/16 8:30,EDT,CAPITL,61757,1424.9
10/11/16 8:30,EDT,CENTRL,61754,1871.4
10/11/16 8:30,EDT,DUNWOD,61760,629.8
10/11/16 8:30,EDT,GENESE,61753,1129.4
10/11/16 8:30,EDT,HUD VL,61758,1033.3
10/11/16 8:30,EDT,LONGIL,61762,2169.7
10/11/16 8:30,EDT,MHK VL,61756,948.7
10/11/16 8:30,EDT,MILLWD,61759,288.4
10/11/16 8:30,EDT,N.Y.C.,61761,5671.2
10/11/16 8:30,EDT,NORTH,61755,515.7
10/11/16 8:30,EDT,WEST,61752,1782.1
10/11/16 8:35,EDT,CAPITL,61757,1431.9
10/11/16 8:35,EDT,CENTRL,61754,1877.9
10/11/16 8:35,EDT,DUNWOD,61760,658.5
10/11/16 8:35,EDT,GENESE,61753,1131
10/11/16 8:35,EDT,HUD VL,61758,1045
10/11/16 8:35,EDT,LONGIL,61762,2150.7
10/11/16 8:35,EDT,MHK VL,61756,948
10/11/16 8:35,EDT,MILLWD,61759,303.9
10/11/16 8:35,EDT,N.Y.C.,61761,5682.2
10/11/16 8:35,EDT,NORTH,61755,511
10/11/16 8:35,EDT,WEST,61752,1802
10/11/16 8:40,EDT,CAPITL,61757,1436.1
10/11/16 8:40,EDT,CENTRL,61754,1886.1
10/11/16 8:40,EDT,DUNWOD,61760,663
10/11/16 8:40,EDT,GENESE,61753,1132.4
10/11/16 8:40,EDT,HUD VL,61758,1006.5
10/11/16 8:40,EDT,LONGIL,61762,2158.5
10/11/16 8:40,EDT,MHK VL,61756,946.9
10/11/16 8:40,EDT,MILLWD,61759,289.6
10/11/16 8:40,EDT,N.Y.C.,61761,5682.7
10/11/16 8:40,EDT,NORTH,61755,521.2
10/11/16 8:40,EDT,WEST,61752,1775
10/11/16 8:45,EDT,CAPITL,61757,1422.7
10/11/16 8:45,EDT,CENTRL,61754,1855.6
10/11/16 8:45,EDT,DUNWOD,61760,663.7
10/11/16 8:45,EDT,GENESE,61753,1129.6
10/11/16 8:45,EDT,HUD VL,61758,1048.9
10/11/16 8:45,EDT,LONGIL,61762,2149.3
10/11/16 8:45,EDT,MHK VL,61756,947.7
10/11/16 8:45,EDT,MILLWD,61759,278.7
10/11/16 8:45,EDT,N.Y.C.,61761,5726
10/11/16 8:45,EDT,NORTH,61755,521.9
10/11/16 8:45,EDT,WEST,61752,1758.3
10/11/16 8:50,EDT,CAPITL,61757,1409.1
10/11/16 8:50,EDT,CENTRL,61754,1856.2
10/11/16 8:50,EDT,DUNWOD,61760,652.2
10/11/16 8:50,EDT,GENESE,61753,1130.1
10/11/16 8:50,EDT,HUD VL,61758,1030.9
10/11/16 8:50,EDT,LONGIL,61762,2144.7
10/11/16 8:50,EDT,MHK VL,61756,948.6
10/11/16 8:50,EDT,MILLWD,61759,280.7
10/11/16 8:50,EDT,N.Y.C.,61761,5700.2
10/11/16 8:50,EDT,NORTH,61755,521.8
10/11/16 8:50,EDT,WEST,61752,1805.2
10/11/16 8:55,EDT,CAPITL,61757,1407.9
10/11/16 8:55,EDT,CENTRL,61754,1871.1
10/11/16 8:55,EDT,DUNWOD,61760,644
10/11/16 8:55,EDT,GENESE,61753,1134
10/11/16 8:55,EDT,HUD VL,61758,1035
10/11/16 8:55,EDT,LONGIL,61762,2133.7
10/11/16 8:55,EDT,MHK VL,61756,941.1
10/11/16 8:55,EDT,MILLWD,61759,289.5
10/11/16 8:55,EDT,N.Y.C.,61761,5739.8
10/11/16 8:55,EDT,NORTH,61755,513.2
10/11/16 8:55,EDT,WEST,61752,1792
10/11/16 9:00,EDT,CAPITL,61757,1410.2
10/11/16 9:00,EDT,CENTRL,61754,1880.5
10/11/16 9:00,EDT,DUNWOD,61760,628.1
10/11/16 9:00,EDT,GENESE,61753,1126.8
10/11/16 9:00,EDT,HUD VL,61758,1050.9
10/11/16 9:00,EDT,LONGIL,61762,2139.9
10/11/16 9:00,EDT,MHK VL,61756,945.3
10/11/16 9:00,EDT,MILLWD,61759,291.5
10/11/16 9:00,EDT,N.Y.C.,61761,5773.2
10/11/16 9:00,EDT,NORTH,61755,514.1
10/11/16 9:00,EDT,WEST,61752,1782.2
10/11/16 9:05,EDT,CAPITL,61757,1402.4
10/11/16 9:05,EDT,CENTRL,61754,1850.2
10/11/16 9:05,EDT,DUNWOD,61760,652.4
10/11/16 9:05,EDT,GENESE,61753,1125.4
10/11/16 9:05,EDT,HUD VL,61758,1015.3
10/11/16 9:05,EDT,LONGIL,61762,2143.3
10/11/16 9:05,EDT,MHK VL,61756,957.3
10/11/16 9:05,EDT,MILLWD,61759,286
10/11/16 9:05,EDT,N.Y.C.,61761,5793.1
10/11/16 9:05,EDT,NORTH,61755,498.4
10/11/16 9:05,EDT,WEST,61752,1765.8
10/11/16 9:10,EDT,CAPITL,61757,1406.4
10/11/16 9:10,EDT,CENTRL,61754,1840.5
10/11/16 9:10,EDT,DUNWOD,61760,662.8
10/11/16 9:10,EDT,GENESE,61753,1119.6
10/11/16 9:10,EDT,HUD VL,61758,1048.2
10/11/16 9:10,EDT,LONGIL,61762,2147.5
10/11/16 9:10,EDT,MHK VL,61756,932.9
10/11/16 9:10,EDT,MILLWD,61759,276.9
10/11/16 9:10,EDT,N.Y.C.,61761,5783.2
10/11/16 9:10,EDT,NORTH,61755,509.6
10/11/16 9:10,EDT,WEST,61752,1773.3
10/11/16 9:15,EDT,CAPITL,61757,1401
10/11/16 9:15,EDT,CENTRL,61754,1834.5
10/11/16 9:15,EDT,DUNWOD,61760,645.6
10/11/16 9:15,EDT,GENESE,61753,1123.6
10/11/16 9:15,EDT,HUD VL,61758,1033.4
10/11/16 9:15,EDT,LONGIL,61762,2144.6
10/11/16 9:15,EDT,MHK VL,61756,940.3
10/11/16 9:15,EDT,MILLWD,61759,288.2
10/11/16 9:15,EDT,N.Y.C.,61761,5859.3
10/11/16 9:15,EDT,NORTH,61755,505.7
10/11/16 9:15,EDT,WEST,61752,1783.7
10/11/16 9:20,EDT,CAPITL,61757,1393.2
10/11/16 9:20,EDT,CENTRL,61754,1866
10/11/16 9:20,EDT,DUNWOD,61760,656.8
10/11/16 9:20,EDT,GENESE,61753,1132.8
10/11/16 9:20,EDT,HUD VL,61758,1049.8
10/11/16 9:20,EDT,LONGIL,61762,2178.3
10/11/16 9:20,EDT,MHK VL,61756,942
10/11/16 9:20,EDT,MILLWD,61759,289.1
10/11/16 9:20,EDT,N.Y.C.,61761,5869.3
10/11/16 9:20,EDT,NORTH,61755,524.3
10/11/16 9:20,EDT,WEST,61752,1800.3
10/11/16 9:25,EDT,CAPITL,61757,1380.6
10/11/16 9:25,EDT,CENTRL,61754,1857.3
10/11/16 9:25,EDT,DUNWOD,61760,655.5
10/11/16 9:25,EDT,GENESE,61753,1133
10/11/16 9:25,EDT,HUD VL,61758,1047.3
10/11/16 9:25,EDT,LONGIL,61762,2128.9
10/11/16 9:25,EDT,MHK VL,61756,946.7
10/11/16 9:25,EDT,MILLWD,61759,291
10/11/16 9:25,EDT,N.Y.C.,61761,5873.2
10/11/16 9:25,EDT,NORTH,61755,502.2
10/11/16 9:25,EDT,WEST,61752,1758.4
10/11/16 9:30,EDT,CAPITL,61757,1389.3
10/11/16 9:30,EDT,CENTRL,61754,1872.2
10/11/16 9:30,EDT,DUNWOD,61760,640
10/11/16 9:30,EDT,GENESE,61753,1133.1
10/11/16 9:30,EDT,HUD VL,61758,1015
10/11/16 9:30,EDT,LONGIL,61762,2152.5
10/11/16 9:30,EDT,MHK VL,61756,939.9
10/11/16 9:30,EDT,MILLWD,61759,291.5
10/11/16 9:30,EDT,N.Y.C.,61761,5900.6
10/11/16 9:30,EDT,NORTH,61755,512.7
10/11/16 9:30,EDT,WEST,61752,1787.2
10/11/16 9:35,EDT,CAPITL,61757,1380.6
10/11/16 9:35,EDT,CENTRL,61754,1820.5
10/11/16 9:35,EDT,DUNWOD,61760,665.8
10/11/16 9:35,EDT,GENESE,61753,1130.8
10/11/16 9:35,EDT,HUD VL,61758,1024.1
10/11/16 9:35,EDT,LONGIL,61762,2151.6
10/11/16 9:35,EDT,MHK VL,61756,941.8
10/11/16 9:35,EDT,MILLWD,61759,282.1
10/11/16 9:35,EDT,N.Y.C.,61761,5888.8
10/11/16 9:35,EDT,NORTH,61755,514.1
10/11/16 9:35,EDT,WEST,61752,1781
10/11/16 9:40,EDT,CAPITL,61757,1384
10/11/16 9:40,EDT,CENTRL,61754,1862.8
10/11/16 9:40,EDT,DUNWOD,61760,652.3
10/11/16 9:40,EDT,GENESE,61753,1131.9
10/11/16 9:40,EDT,HUD VL,61758,1017.1
10/11/16 9:40,EDT,LONGIL,61762,2155.6
10/11/16 9:40,EDT,MHK VL,61756,937.9
10/11/16 9:40,EDT,MILLWD,61759,286.4
10/11/16 9:40,EDT,N.Y.C.,61761,5918.8
10/11/16 9:40,EDT,NORTH,61755,515.5
10/11/16 9:40,EDT,WEST,61752,1767.6
10/11/16 9:45,EDT,CAPITL,61757,1392.7
10/11/16 9:45,EDT,CENTRL,61754,1873
10/11/16 9:45,EDT,DUNWOD,61760,656.8
10/11/16 9:45,EDT,GENESE,61753,1129.5
10/11/16 9:45,EDT,HUD VL,61758,1033.1
10/11/16 9:45,EDT,LONGIL,61762,2148
10/11/16 9:45,EDT,MHK VL,61756,920.7
10/11/16 9:45,EDT,MILLWD,61759,293.7
10/11/16 9:45,EDT,N.Y.C.,61761,5914.7
10/11/16 9:45,EDT,NORTH,61755,510.9
10/11/16 9:45,EDT,WEST,61752,1774.6
10/11/16 9:50,EDT,CAPITL,61757,1392.1
10/11/16 9:50,EDT,CENTRL,61754,1871.9
10/11/16 9:50,EDT,DUNWOD,61760,666.6
10/11/16 9:50,EDT,GENESE,61753,1132.6
10/11/16 9:50,EDT,HUD VL,61758,1023.2
10/11/16 9:50,EDT,LONGIL,61762,2142.8
10/11/16 9:50,EDT,MHK VL,61756,915.4
10/11/16 9:50,EDT,MILLWD,61759,288
10/11/16 9:50,EDT,N.Y.C.,61761,5908.7
10/11/16 9:50,EDT,NORTH,61755,518.6
10/11/16 9:50,EDT,WEST,61752,1759.1
10/11/16 9:55,EDT,CAPITL,61757,1371.8
10/11/16 9:55,EDT,CENTRL,61754,1857.9
10/11/16 9:55,EDT,DUNWOD,61760,659.3
10/11/16 9:55,EDT,GENESE,61753,1131.3
10/11/16 9:55,EDT,HUD VL,61758,1033
10/11/16 9:55,EDT,LONGIL,61762,2155
10/11/16 9:55,EDT,MHK VL,61756,936
10/11/16 9:55,EDT,MILLWD,61759,287.9
10/11/16 9:55,EDT,N.Y.C.,61761,5900.1
10/11/16 9:55,EDT,NORTH,61755,512.8
10/11/16 9:55,EDT,WEST,61752,1756.8
10/11/16 10:00,EDT,CAPITL,61757,1377.2
10/11/16 10:00,EDT,CENTRL,61754,1842.7
10/11/16 10:00,EDT,DUNWOD,61760,662
10/11/16 10:00,EDT,GENESE,61753,1133.7
10/11/16 10:00,EDT,HUD VL,61758,1020.9
10/11/16 10:00,EDT,LONGIL,61762,2141.8
10/11/16 10:00,EDT,MHK VL,61756,929.2
10/11/16 10:00,EDT,MILLWD,61759,287.2
10/11/16 10:00,EDT,N.Y.C.,61761,5930.8
10/11/16 10:00,EDT,NORTH,61755,507.3
10/11/16 10:00,EDT,WEST,61752,1758.8
10/11/16 10:05,EDT,CAPITL,61757,1371.1
10/11/16 10:05,EDT,CENTRL,61754,1798.8
10/11/16 10:05,EDT,DUNWOD,61760,652.7
10/11/16 10:05,EDT,GENESE,61753,1128.4
10/11/16 10:05,EDT,HUD VL,61758,1029
10/11/16 10:05,EDT,LONGIL,61762,2127
10/11/16 10:05,EDT,MHK VL,61756,931.6
10/11/16 10:05,EDT,MILLWD,61759,284.1
10/11/16 10:05,EDT,N.Y.C.,61761,5989.7
10/11/16 10:05,EDT,NORTH,61755,515.7
10/11/16 10:05,EDT,WEST,61752,1787.9
10/11/16 10:10,EDT,CAPITL,61757,1380.3
10/11/16 10:10,EDT,CENTRL,61754,1861.2
10/11/16 10:10,EDT,DUNWOD,61760,662.6
10/11/16 10:10,EDT,GENESE,61753,1139.9
10/11/16 10:10,EDT,HUD VL,61758,1032.4
10/11/16 10:10,EDT,LONGIL,61762,2149.5
10/11/16 10:10,EDT,MHK VL,61756,931.3
10/11/16 10:10,EDT,MILLWD,61759,280.8
10/11/16 10:10,EDT,N.Y.C.,61761,5960.2
10/11/16 10:10,EDT,NORTH,61755,508.3
10/11/16 10:10,EDT,WEST,61752,1774.2
10/11/16 10:15,EDT,CAPITL,61757,1373.1
10/11/16 10:15,EDT,CENTRL,61754,1843.3
10/11/16 10:15,EDT,DUNWOD,61760,668.3
10/11/16 10:15,EDT,GENESE,61753,1136.4
10/11/16 10:15,EDT,HUD VL,61758,1019.4
10/11/16 10:15,EDT,LONGIL,61762,2142
10/11/16 10:15,EDT,MHK VL,61756,941.7
10/11/16 10:15,EDT,MILLWD,61759,277
10/11/16 10:15,EDT,N.Y.C.,61761,5961.9
10/11/16 10:15,EDT,NORTH,61755,513.5
10/11/16 10:15,EDT,WEST,61752,1805.2
10/11/16 10:20,EDT,CAPITL,61757,1371.4
10/11/16 10:20,EDT,CENTRL,61754,1874.4
10/11/16 10:20,EDT,DUNWOD,61760,680.4
10/11/16 10:20,EDT,GENESE,61753,1133.5
10/11/16 10:20,EDT,HUD VL,61758,1036
10/11/16 10:20,EDT,LONGIL,61762,2158.8
10/11/16 10:20,EDT,MHK VL,61756,930.6
10/11/16 10:20,EDT,MILLWD,61759,276.5
10/11/16 10:20,EDT,N.Y.C.,61761,5950
10/11/16 10:20,EDT,NORTH,61755,494.7
10/11/16 10:20,EDT,WEST,61752,1785.9
10/11/16 10:25,EDT,CAPITL,61757,1367.5
10/11/16 10:25,EDT,CENTRL,61754,1850.9
10/11/16 10:25,EDT,DUNWOD,61760,668.9
10/11/16 10:25,EDT,GENESE,61753,1137.2
10/11/16 10:25,EDT,HUD VL,61758,1029
10/11/16 10:25,EDT,LONGIL,61762,2157.1
10/11/16 10:25,EDT,MHK VL,61756,931.9
10/11/16 10:25,EDT,MILLWD,61759,279.5
10/11/16 10:25,EDT,N.Y.C.,61761,6029
10/11/16 10:25,EDT,NORTH,61755,492.3
10/11/16 10:25,EDT,WEST,61752,1780.3
10/11/16 10:30,EDT,CAPITL,61757,1370.6
10/11/16 10:30,EDT,CENTRL,61754,1866.9
10/11/16 10:30,EDT,DUNWOD,61760,658.7
10/11/16 10:30,EDT,GENESE,61753,1139.3
10/11/16 10:30,EDT,HUD VL,61758,1027.4
10/11/16 10:30,EDT,LONGIL,61762,2149
10/11/16 10:30,EDT,MHK VL,61756,923.8
10/11/16 10:30,EDT,MILLWD,61759,292.5
10/11/16 10:30,EDT,N.Y.C.,61761,5971.1
10/11/16 10:30,EDT,NORTH,61755,490.8
10/11/16 10:30,EDT,WEST,61752,1776.5
10/11/16 10:35,EDT,CAPITL,61757,1365.8
10/11/16 10:35,EDT,CENTRL,61754,1850.2
10/11/16 10:35,EDT,DUNWOD,61760,655.7
10/11/16 10:35,EDT,GENESE,61753,1141.8
10/11/16 10:35,EDT,HUD VL,61758,1017.9
10/11/16 10:35,EDT,LONGIL,61762,2147.5
10/11/16 10:35,EDT,MHK VL,61756,919.7
10/11/16 10:35,EDT,MILLWD,61759,284.6
10/11/16 10:35,EDT,N.Y.C.,61761,5966
10/11/16 10:35,EDT,NORTH,61755,503.9
10/11/16 10:35,EDT,WEST,61752,1787.2
10/11/16 10:40,EDT,CAPITL,61757,1378.3
10/11/16 10:40,EDT,CENTRL,61754,1853.4
10/11/16 10:40,EDT,DUNWOD,61760,659.9
10/11/16 10:40,EDT,GENESE,61753,1140.2
10/11/16 10:40,EDT,HUD VL,61758,1021.7
10/11/16 10:40,EDT,LONGIL,61762,2149.9
10/11/16 10:40,EDT,MHK VL,61756,917.5
10/11/16 10:40,EDT,MILLWD,61759,286
10/11/16 10:40,EDT,N.Y.C.,61761,5974.9
10/11/16 10:40,EDT,NORTH,61755,505.2
10/11/16 10:40,EDT,WEST,61752,1800.9
10/11/16 10:45,EDT,CAPITL,61757,1359.5
10/11/16 10:45,EDT,CENTRL,61754,1859.8
10/11/16 10:45,EDT,DUNWOD,61760,664.5
10/11/16 10:45,EDT,GENESE,61753,1131.9
10/11/16 10:45,EDT,HUD VL,61758,1018.8
10/11/16 10:45,EDT,LONGIL,61762,2136.6
10/11/16 10:45,EDT,MHK VL,61756,921.6
10/11/16 10:45,EDT,MILLWD,61759,284.2
10/11/16 10:45,EDT,N.Y.C.,61761,5981.3
10/11/16 10:45,EDT,NORTH,61755,508.1
10/11/16 10:45,EDT,WEST,61752,1811.4
10/11/16 10:50,EDT,CAPITL,61757,1352
10/11/16 10:50,EDT,CENTRL,61754,1808.9
10/11/16 10:50,EDT,DUNWOD,61760,650
10/11/16 10:50,EDT,GENESE,61753,1131.6
10/11/16 10:50,EDT,HUD VL,61758,1007.3
10/11/16 10:50,EDT,LONGIL,61762,2153.2
10/11/16 10:50,EDT,MHK VL,61756,920.1
10/11/16 10:50,EDT,MILLWD,61759,295.3
10/11/16 10:50,EDT,N.Y.C.,61761,5980.7
10/11/16 10:50,EDT,NORTH,61755,498
10/11/16 10:50,EDT,WEST,61752,1806.1
10/11/16 10:55,EDT,CAPITL,61757,1344
10/11/16 10:55,EDT,CENTRL,61754,1829.7
10/11/16 10:55,EDT,DUNWOD,61760,663.6
10/11/16 10:55,EDT,GENESE,61753,1128.4
10/11/16 10:55,EDT,HUD VL,61758,1022.8
10/11/16 10:55,EDT,LONGIL,61762,2145.9
10/11/16 10:55,EDT,MHK VL,61756,916.4
10/11/16 10:55,EDT,MILLWD,61759,286.3
10/11/16 10:55,EDT,N.Y.C.,61761,6009.9
10/11/16 10:55,EDT,NORTH,61755,497.5
10/11/16 10:55,EDT,WEST,61752,1794.9
10/11/16 11:00,EDT,CAPITL,61757,1352.9
10/11/16 11:00,EDT,CENTRL,61754,1825.7
10/11/16 11:00,EDT,DUNWOD,61760,665.3
10/11/16 11:00,EDT,GENESE,61753,1139.3
10/11/16 11:00,EDT,HUD VL,61758,1002.2
10/11/16 11:00,EDT,LONGIL,61762,2146.6
10/11/16 11:00,EDT,MHK VL,61756,920.9
10/11/16 11:00,EDT,MILLWD,61759,293.4
10/11/16 11:00,EDT,N.Y.C.,61761,5959.5
10/11/16 11:00,EDT,NORTH,61755,503.4
10/11/16 11:00,EDT,WEST,61752,1782.7
10/11/16 11:05,EDT,CAPITL,61757,1337.9
10/11/16 11:05,EDT,CENTRL,61754,1836.3
10/11/16 11:05,EDT,DUNWOD,61760,658.2
10/11/16 11:05,EDT,GENESE,61753,1138.7
10/11/16 11:05,EDT,HUD VL,61758,1006.8
10/11/16 11:05,EDT,LONGIL,61762,2140.5
10/11/16 11:05,EDT,MHK VL,61756,912.6
10/11/16 11:05,EDT,MILLWD,61759,282.8
10/11/16 11:05,EDT,N.Y.C.,61761,5991.3
10/11/16 11:05,EDT,NORTH,61755,514
10/11/16 11:05,EDT,WEST,61752,1808.5
10/11/16 11:10,EDT,CAPITL,61757,1341.7
10/11/16 11:10,EDT,CENTRL,61754,1790.2
10/11/16 11:10,EDT,DUNWOD,61760,658.1
10/11/16 11:10,EDT,GENESE,61753,1141.4
10/11/16 11:10,EDT,HUD VL,61758,1025.7
10/11/16 11:10,EDT,LONGIL,61762,2140.7
10/11/16 11:10,EDT,MHK VL,61756,908.9
10/11/16 11:10,EDT,MILLWD,61759,279
10/11/16 11:10,EDT,N.Y.C.,61761,5982.2
10/11/16 11:10,EDT,NORTH,61755,509.4
10/11/16 11:10,EDT,WEST,61752,1800.3
10/11/16 11:15,EDT,CAPITL,61757,1350.8
10/11/16 11:15,EDT,CENTRL,61754,1836.7
10/11/16 11:15,EDT,DUNWOD,61760,659.9
10/11/16 11:15,EDT,GENESE,61753,1133.1
10/11/16 11:15,EDT,HUD VL,61758,1009.9
10/11/16 11:15,EDT,LONGIL,61762,2126
10/11/16 11:15,EDT,MHK VL,61756,913.9
10/11/16 11:15,EDT,MILLWD,61759,275.4
10/11/16 11:15,EDT,N.Y.C.,61761,5991.1
10/11/16 11:15,EDT,NORTH,61755,505.9
10/11/16 11:15,EDT,WEST,61752,1802.8
10/11/16 11:20,EDT,CAPITL,61757,1338.1
10/11/16 11:20,EDT,CENTRL,61754,1871.2
10/11/16 11:20,EDT,DUNWOD,61760,659.6
10/11/16 11:20,EDT,GENESE,61753,1135
10/11/16 11:20,EDT,HUD VL,61758,992.2
10/11/16 11:20,EDT,LONGIL,61762,2144.5
10/11/16 11:20,EDT,MHK VL,61756,915.4
10/11/16 11:20,EDT,MILLWD,61759,291.8
10/11/16 11:20,EDT,N.Y.C.,61761,6002.5
10/11/16 11:20,EDT,NORTH,61755,503.2
10/11/16 11:20,EDT,WEST,61752,1769.1
10/11/16 11:25,EDT,CAPITL,61757,1341.5
10/11/16 11:25,EDT,CENTRL,61754,1843.2
10/11/16 11:25,EDT,DUNWOD,61760,650.3
10/11/16 11:25,EDT,GENESE,61753,1137.3
10/11/16 11:25,EDT,HUD VL,61758,1003.5
10/11/16 11:25,EDT,LONGIL,61762,2145.6
10/11/16 11:25,EDT,MHK VL,61756,913.7
10/11/16 11:25,EDT,MILLWD,61759,281.7
10/11/16 11:25,EDT,N.Y.C.,61761,6021.9
10/11/16 11:25,EDT,NORTH,61755,494.6
10/11/16 11:25,EDT,WEST,61752,1790.3
10/11/16 11:30,EDT,CAPITL,61757,1346.9
10/11/16 11:30,EDT,CENTRL,61754,1852.6
10/11/16 11:30,EDT,DUNWOD,61760,655.1
10/11/16 11:30,EDT,GENESE,61753,1137.4
10/11/16 11:30,EDT,HUD VL,61758,1015.3
10/11/16 11:30,EDT,LONGIL,61762,2143.6
10/11/16 11:30,EDT,MHK VL,61756,914
10/11/16 11:30,EDT,MILLWD,61759,283.5
10/11/16 11:30,EDT,N.Y.C.,61761,6017.1
10/11/16 11:30,EDT,NORTH,61755,483.3
10/11/16 11:30,EDT,WEST,61752,1765.9
10/11/16 11:35,EDT,CAPITL,61757,1335.8
10/11/16 11:35,EDT,CENTRL,61754,1812.1
10/11/16 11:35,EDT,DUNWOD,61760,667
10/11/16 11:35,EDT,GENESE,61753,1147.7
10/11/16 11:35,EDT,HUD VL,61758,986.3
10/11/16 11:35,EDT,LONGIL,61762,2134.1
10/11/16 11:35,EDT,MHK VL,61756,922.8
